app,category,rating,review,size,installs,type,price,content_rating,genres,last_updated,current_version,android_ver
FDVRCardboardFeatured360Videos,FAMILY,4.2,76,35000000.0,10000,Free,0.0,Everyone,Entertainment,2017-12-19,4.5.1c,4.4
"EMI,FD,RDBankCalculator",FINANCE,4.7,42,3.5,5000,Free,0.0,Everyone,Finance,2017-04-02,2.3,4.1
FDVRPlayerforYoutube3D,FAMILY,4.0,2378,9.1,500000,Free,0.0,Everyone,Entertainment,2016-11-30,3.6.1,4.4
RD/FDCalculator,FINANCE,4.4,92,1.5,10000,Free,0.0,Everyone,Finance,2017-01-31,1.2.1,4.0.3
FDVRMusicVideosMTVPopandRapin360,FAMILY,4.9,15,26000000.0,1000,Free,0.0,Everyone,Entertainment,2017-12-19,4.5.3c,4.4
FDVRVirtualPhotoGallery,FAMILY,3.5,179,7.4,10000,Free,0.0,Everyone,Entertainment,2016-11-30,3.6.1,4.4
FixDepositCalculator(FD),FINANCE,4.1,7,2.1,1000,Free,0.0,Everyone,Finance,2018-02-06,1.0,4.0.3
FDInterestCalculator,FINANCE,4.2,17,4.7,5000,Free,0.0,Everyone,Finance,2015-01-18,2.7,3.0
DepositCalculatorFDRD,FINANCE,4.4,18,3.4,10000,Free,0.0,Everyone,Finance,2017-01-21,1.1,3.0
BankingCalculator,FINANCE,4.5,3704,4.6,100000,Free,0.0,Everyone,Finance,2018-03-20,34,2.3
FDepaper,NEWS_AND_MAGAZINES,3.1,183,7.1,10000,Free,0.0,Everyone,News  Magazines,2018-07-04,2.2.9,4.1
EMI/FD/RD/PV/IRR/BEP/EOQCalc,FINANCE,4.5,58,2.7,10000,Free,0.0,Everyone,Finance,2015-12-09,1.6.3,3.0
EMICalculator|FDCalculator|RDcalculator,FINANCE,4.6,106,4.4,10000,Free,0.0,Everyone,Finance,2018-03-19,5.3,4.0.3
LineStarforFanDuel,SPORTS,4.3,1539,14000000.0,50000,Free,0.0,Teen,Sports,2018-06-06,3.0.3,4.0.3
HDVideoDownloadforFacebook,VIDEO_PLAYERS,4.4,20755,17000000.0,1000000,Free,0.0,Everyone,Video Players  Editors,2018-03-16,4.0.3,4.1
SantaFeFCUMobileBanking,FINANCE,4.3,12,9.0,1000,Free,0.0,Everyone,Finance,2018-01-22,1.18.4,4.0
FEConnect,TOOLS,4.8,24,4.5,5000,Free,0.0,Everyone,Tools,2017-09-14,2.3.0,4.0.3
FECivilEngineeringExamPrep,FAMILY,2.8,9,21000000.0,1000,Free,0.0,Everyone,Education,2018-07-27,5.33.3669,5.0
FECREDITTETVUI,FINANCE,4.1,125,15000000.0,50000,Free,0.0,Everyone,Finance,2018-03-06,1.2.1,4.1
FEMechanicalEngineeringPrep,FAMILY,1.0,2,21000000.0,1000,Free,0.0,Everyone,Education,2018-07-27,5.33.3669,5.0
FEMobile,BUSINESS,3.0,2,8.0,10,Free,0.0,Everyone,Business,2018-07-10,1.4.5,4.1
ComunidadDeFeMinitries,LIFESTYLE,5.0,19,11000000.0,500,Free,0.0,Everyone,Lifestyle,2018-03-01,1.1,4.1
GarenaFreeFire,GAME,4.5,5534114,53000000.0,100000000,Free,0.0,Teen,Action,2018-08-03,1.21.0,4.0.3
SafeSantaFe,FAMILY,5.0,2,12000000.0,1000,Free,0.0,Everyone,Education,2016-07-04,1.0,4.0
SantaFeNewMexicaneEdition,NEWS_AND_MAGAZINES,4.1,25,17000000.0,1000,Free,0.0,Everyone,News  Magazines,2018-06-21,4.7.4.18.0621,4.1
NoteFEThemeAndLauncherForSamsungGalaxy,PERSONALIZATION,4.4,7,9.8,1000,Free,0.0,Everyone,Personalization,2017-08-28,1.0,4.0
FECPS,FINANCE,3.0,62,17000000.0,10000,Free,0.0,Everyone,Finance,2017-06-26,0.1.8,4.0
SantaFeIndianMarket,FAMILY,3.8,4,30000000.0,500,Free,0.0,Everyone,Entertainment,2018-07-23,5.11,5.0
RepairHyundaiSantaFe,AUTO_AND_VEHICLES,3.9,22,97000000.0,1000,Free,0.0,Everyone,Auto  Vehicles,2018-01-31,1.0,4.0
SantaFeThrive,HEALTH_AND_FITNESS,5.0,2,8.3,50,Free,0.0,Everyone,Health  Fitness,2018-07-09,4.2.2,4.1
ThemeforSamsungGalaxyNoteFE,PERSONALIZATION,4.5,52,7.9,10000,Free,0.0,Everyone,Personalization,2017-07-04,1.0,2.3.3
RíosdeFe,LIFESTYLE,5.0,141,15000000.0,1000,Free,0.0,Everyone,Lifestyle,2018-03-24,1.8,4.1
FGMobile,FAMILY,3.3,130,13000000.0,5000,Free,0.0,Everyone,Education,2017-12-21,2.0.0,4.0
BurnYourFatWithMe!FG,HEALTH_AND_FITNESS,4.5,38487,60000000.0,1000000,Free,0.0,Teen,Health  Fitness,2018-07-03,5.1.0,4.1
FGOnTheGo,TOOLS,4.9,55,25000000.0,1000,Free,0.0,Everyone,Tools,2018-06-29,2.01.0.2,4.1
BROTHERINWARS:GUNNERCITYWARLORDS,GAME,4.3,8649,39000000.0,1000000,Free,0.0,Teen,Action,2018-07-26,1.0.3,4.2
AngryBirdsSpaceHD,GAME,4.5,43645,46000000.0,5000000,Free,0.0,Everyone,Arcade,2018-05-25,2.2.13,4.1
SurvivalPrisonEscapev2:FreeActionGame,FAMILY,4.1,44027,52000000.0,5000000,Free,0.0,Mature 17+,Strategy,2018-02-21,1.0.9,2.3
FGVOC,BUSINESS,4.8,6,7.7,1000,Free,0.0,Everyone,Business,2018-08-07,2.1.5,4.1
PoliceCarDriver,GAME,3.8,83671,30000000.0,10000000,Free,0.0,Everyone 10+,Racing,2018-05-04,9,4.1
ModernSniperStrike:BestCommandoAction2k18,GAME,4.1,164,17000000.0,10000,Free,0.0,Everyone,Action,2017-08-23,1.0,2.3
MotoFighter3D,GAME,3.9,85410,39000000.0,10000000,Free,0.0,Everyone 10+,Racing,2017-09-20,20170920,4.1
BMXBoy,GAME,4.2,839206,12000000.0,50000000,Free,0.0,Everyone,Racing,2017-09-20,1.16.33,4.1
CrazyBikeattackRacingNew:motorcycleracing,GAME,4.2,20364,45000000.0,5000000,Free,0.0,Everyone,Racing,2018-07-12,1.2.1,4.1
POLARIS2MFG,FAMILY,4.8,1228,29000000.0,10000,Free,0.0,Everyone,Education,2018-03-28,1.7,4.1
GunDisassembly2,FAMILY,4.1,26347,48000000.0,1000000,Free,0.0,Everyone 10+,Entertainment,2017-09-15,14.0.1,2.2
FieldsofBattle,GAME,4.1,71476,50000000.0,1000000,Free,0.0,Everyone 10+,Action,2018-04-21,2.14,4.0
AmbulanceSimulator3D,FAMILY,3.9,29415,66000000.0,1000000,Free,0.0,Mature 17+,Simulation,2016-12-11,2.0.1,2.3
LegheFantagazzetta,SPORTS,4.1,79464,27000000.0,1000000,Free,0.0,Everyone,Sports,2018-08-06,5.0.8,4.4
PoliceCarDrivingSim,FAMILY,4.1,72522,51000000.0,10000000,Free,0.0,Everyone,Simulation,2018-04-10,1.54,2.3.3
ToyAttack,GAME,4.2,3878,69000000.0,500000,Free,0.0,Everyone,Action,2018-04-04,1.9,4.0.3
FieldGoalTournament,SPORTS,3.7,2980,21000000.0,100000,Free,0.0,Everyone,Sports,2015-09-01,1.2.8,2.3
GhostInPhoto,PHOTOGRAPHY,3.9,28429,14000000.0,5000000,Free,0.0,Teen,Photography,2018-03-16,2.0,2.3
DisneyPrincessPalacePets,FAMILY,3.9,60097,19000000.0,1000000,Free,0.0,Everyone,Entertainment Pretend Play,2018-02-10,5.1,4.2
PoliceVAZLADASimulator,FAMILY,3.6,3502,61000000.0,500000,Free,0.0,Teen,Simulation,2016-09-11,1.3,2.3
ScaryVideoMaker,FAMILY,3.7,9296,28000000.0,500000,Free,0.0,Teen,Entertainment,2018-07-24,1.14,4.1
SnowMobileParkingAdventure,GAME,3.6,12257,49000000.0,1000000,Free,0.0,Everyone,Racing,2016-09-09,1.4,2.3
PBSKIDSGames,FAMILY,4.3,12919,94000000.0,1000000,Free,0.0,Everyone,Educational Education,2018-06-06,1.15.2,4.4
ZombieSniper3DIII,GAME,3.9,8122,23000000.0,500000,Free,0.0,Mature 17+,Action,2017-02-28,1.8,2.3
FamilyGuyAnotherFreakin'MobileGame,FAMILY,4.5,221691,94000000.0,5000000,Free,0.0,Teen,Puzzle,2018-08-06,1.20.22,4.0.3
FHWiFiCam,PHOTOGRAPHY,2.6,201,2.5,10000,Free,0.0,Everyone,Photography,2017-05-02,2.1,4.1
HDThemesVolvoFHTrucks,PERSONALIZATION,4.4,40,13000000.0,5000,Free,0.0,Teen,Personalization,2016-06-21,1.0,2.3.3
FamilialHypercholesterolaemiaHandbook,MEDICAL,1.0,2,33000000.0,100,Free,0.0,Everyone,Medical,2018-07-02,2.0.1,4.1
WallpapersVolvoFH16Trucks,PERSONALIZATION,4.2,13,15000000.0,1000,Free,0.0,Teen,Personalization,2016-06-18,1.0,2.3.3
PuzzlesVolvoFH16Trucks,FAMILY,4.8,10,8.2,1000,Free,0.0,Teen,Puzzle,2016-12-02,1.0,4.0
JigsawVolvoFH16Trucks,FAMILY,5.0,5,8.1,1000,Free,0.0,Teen,Puzzle,2016-12-01,1.0,4.0
ShootHunterGunKiller,GAME,4.3,320334,27000000.0,50000000,Free,0.0,Teen,Action,2018-08-08,1.1.2,4.1
FH®CostLookup/FH®CCSalud,MEDICAL,4.5,30,4.1,1000,Free,0.0,Everyone,Medical,2017-06-21,4.1.0,4.0.3
FHApp,BUSINESS,4.9,27,6.0,100,Free,0.0,Everyone,Business,2018-07-26,1.0.90,4.0
FHSchool,FAMILY,5.0,4,5.8,100,Free,0.0,Everyone,Education,2018-04-11,1.0.1,4.0.3
FastMotorcycleDriver2016,GAME,4.2,28151,49000000.0,1000000,Free,0.0,Everyone 10+,Racing,2016-12-25,1.2,2.3.3
WallpapersVolvoFHTruck,PERSONALIZATION,4.2,4,14000000.0,100,Free,0.0,Teen,Personalization,2016-07-31,1.0,2.3.3
AngryShark2016,FAMILY,4.0,73185,46000000.0,5000000,Free,0.0,Teen,Simulation,2017-11-01,1.6,4.0
FirstHawaiianBankMobile,FINANCE,2.1,232,29000000.0,10000,Free,0.0,Everyone,Finance,2018-05-09,18.1.79,5.0
Strike!TenPinBowling,SPORTS,4.2,18584,49000000.0,5000000,Free,0.0,Everyone,Sports,2018-06-27,1.7.0,4.1
MyTruck,TOOLS,2.5,247,8.2,10000,Free,0.0,Everyone,Tools,2017-03-15,1.0.6,4.2
TalkingTomBubbleShooter,FAMILY,4.4,687136,54000000.0,50000000,Free,0.0,Everyone,Casual,2018-05-25,1.5.3.20,4.1
ForgottenHill:Fall,GAME,4.4,1063,18000000.0,50000,Free,0.0,Teen,Adventure,2017-10-30,1.7,3.0
ForgottenHillMementoes,GAME,4.6,2027,56000000.0,100000,Free,0.0,Teen,Adventure,2018-03-19,1.5,4.1
TalkingHuskyDog,FAMILY,4.4,26545,40000000.0,1000000,Free,0.0,Everyone,Casual,2018-07-20,2.08,4.1
BubbleBirdRescue,FAMILY,4.2,70753,14000000.0,5000000,Free,0.0,Everyone,Puzzle,2018-08-07,1.8.6,4.0.3
ForgottenHill:Surgery,GAME,4.5,2431,24000000.0,100000,Free,0.0,Teen,Adventure,2017-11-03,1.4,3.0
RealAirplaneFlightSimulator:PilotGames,FAMILY,3.3,21735,37000000.0,1000000,Free,0.0,Everyone,Simulation,2018-07-11,1.0.03,4.0
ForgottenHill:Puppeteer,GAME,4.5,2917,22000000.0,100000,Free,0.0,Teen,Adventure,2017-10-30,2.6,2.3
AirplaneFlyHawaii,FAMILY,4.1,83427,16000000.0,1000000,Free,0.0,Everyone,Simulation,2015-01-30,2.6,4.1
FiSwitch,TOOLS,4.8,615,2.0,10000,Paid,1.99,Everyone,Tools,2018-07-24,5.2,5.0
SignalInfo,TOOLS,4.6,424,3.5,10000,Free,0.0,Everyone,Tools,2017-12-19,0.11,6.0
SignalSpyMonitorSignalStrengthDataUsage,TOOLS,4.4,875,8.5,100000,Free,0.0,Everyone,Tools,2017-12-31,1.9.9.5,5.1
WiFiAutoconnect,COMMUNICATION,3.8,15036,253000.0,1000000,Free,0.0,Everyone,Communication,2015-08-01,1.2.0,1.6
SmartWiFiHotspotPRO,COMMUNICATION,3.7,197,957000.0,10000,Paid,2.99,Everyone,Communication,2016-02-10,1.0,2.2
PortableWiFihotspotPremium,COMMUNICATION,3.7,481,420000.0,10000,Paid,0.99,Everyone,Communication,2015-12-16,1.4.0.2,2.3
AvastWiFiFinder,PRODUCTIVITY,4.3,37277,13000000.0,1000000,Free,0.0,Everyone,Productivity,2018-02-26,2.3.1,4.0.3
PoliceFieldInterviewFICard,PRODUCTIVITY,4.5,112,2.4,1000,Paid,7.99,Everyone,Productivity,2017-03-16,3.0,4.0.3
LGHiFiPlusManager,TOOLS,3.5,154,3.4,10000,Free,0.0,Everyone,Tools,2016-09-06,5.0.6,6.0
WeFiFreeFastWiFiConnectFindWiFiMap,COMMUNICATION,4.0,13469,5.1,1000000,Free,0.0,Everyone,Communication,2018-06-05,4.7.0.2200000,4.0
SafeWiFi,PRODUCTIVITY,2.9,32,9.7,1000,Free,0.0,Everyone,Productivity,2018-08-03,1.3.22,4.4
[root]PryFi,TOOLS,3.9,6736,72000.0,500000,Free,0.0,Everyone,Tools,2014-02-02,1.20,4.2
WiFiMonitorProanalyzerofWiFinetworks,TOOLS,4.6,85,2.4,1000,Paid,2.99,Everyone,Tools,2018-07-05,1.9,4.0
CandysimplyFi,LIFESTYLE,2.1,2390,35000000.0,100000,Free,0.0,Everyone,Lifestyle,2018-07-17,1.8.4.7,4.4
SCIFIUI,FAMILY,4.7,15,3.9,100,Paid,1.99,Everyone,Entertainment,2018-04-16,0.0.53,1.6
WiFiRabbitUnlockKey,TOOLS,4.5,142,26000.0,5000,Paid,1.0,Everyone,Tools,2011-06-26,1.0.0,2.1
WiFisettingsshortcut,TOOLS,4.1,479,29000.0,50000,Free,0.0,Everyone,Tools,2013-12-13,1.4,1.6
WiFiMaster,TOOLS,4.5,3673,5.8,500000,Free,0.0,Everyone,Tools,2018-07-24,1.2.1,4.1
MicroFi,FAMILY,3.7,39,2.8,5000,Free,0.0,Everyone,Education,2014-02-12,2.4,2.3.3
fi,FAMILY,2.9,691,5.8,100000,Free,0.0,Everyone,Strategy,2016-06-08,1.0.3,4.0
PortableWiFihotspotFree,COMMUNICATION,4.0,1711,2.1,100000,Free,0.0,Everyone,Communication,2018-01-11,1.2.5.4-11,2.3
WiFiNetworks,PRODUCTIVITY,4.2,115,1.4,10000,Free,0.0,Everyone,Productivity,2015-10-05,1.4,4.1
FICFL,FINANCE,3.7,112,3.9,10000,Free,0.0,Everyone,Finance,2018-07-05,1.1.1,5.0
Tassa.fiFinland,LIFESTYLE,3.6,346,7.5,50000,Free,0.0,Everyone,Lifestyle,2018-05-22,5.5,4.0
TownWiFi|WiFiEverywhere,COMMUNICATION,3.9,2372,58000000.0,500000,Free,0.0,Everyone,Communication,2018-08-02,4.2.1,4.2
JazzWiFi,COMMUNICATION,3.4,49,4.0,10000,Free,0.0,Everyone,Communication,2017-02-10,0.1,2.3
XposedWiFiPwd,PERSONALIZATION,3.5,1042,404000.0,100000,Free,0.0,Everyone,Personalization,2014-08-05,3.0.0,4.0.3
osminoWiFi:freeWiFi,TOOLS,4.2,134203,4.1,10000000,Free,0.0,Everyone,Tools,2018-08-07,6.06.14,4.4
SatFiVoice,COMMUNICATION,3.4,37,14000000.0,1000,Free,0.0,Everyone,Communication,2014-11-21,2.2.1.5,2.2
WiFiVisualizer,TOOLS,3.9,132,2.6,50000,Free,0.0,Everyone,Tools,2017-05-17,0.0.9,2.3
LennoxiComfortWiFi,LIFESTYLE,3.0,552,7.6,50000,Free,0.0,Everyone,Lifestyle,2017-03-22,2.0.15,2.3.3
SciFiSoundsandRingtones,PERSONALIZATION,3.6,128,11000000.0,10000,Free,0.0,Everyone,Personalization,2017-09-27,4.0,4.0
SciFiSounds,FAMILY,3.2,4,8.0,1000,Free,0.0,Everyone,Entertainment,2017-11-02,1.0,4.0
FreeWifiHotspoT,COMMUNICATION,4.1,382,2.3,50000,Free,0.0,Everyone,Communication,2018-07-20,2.5,4.0
FJ4x4CruiserOffroadDriving,FAMILY,4.1,3543,49000000.0,500000,Free,0.0,Everyone,Simulation,2017-01-04,1.1,2.3
FJ4x4CruiserSnowDriving,FAMILY,4.2,1619,43000000.0,500000,Free,0.0,Everyone,Simulation,2018-06-04,1.3,4.0
WallpapersToyotaFJCruiser,PERSONALIZATION,4.2,78,10000000.0,10000,Free,0.0,Everyone,Personalization,2016-06-20,1.0,2.3.3
"FJFinalJoin,CirclesGame",GAME,4.7,32,24000000.0,1000,Free,0.0,Teen,Arcade,2018-07-11,0.24,4.3
FJDrive:MercedesBenzLease,AUTO_AND_VEHICLES,4.6,107,27000000.0,10000,Free,0.0,Everyone,Auto  Vehicles,2017-11-06,2.0.0,4.1
DrivingnParkingSchool2017,FAMILY,4.5,15,46000000.0,1000,Free,0.0,Everyone,Simulation,2017-05-31,1.0,2.3
OffroadCruiser,FAMILY,4.3,42432,36000000.0,1000000,Free,0.0,Everyone,Simulation,2016-07-13,1.3,2.3.3
HDThemesToyotaCruiser70,PERSONALIZATION,4.5,86,17000000.0,10000,Free,0.0,Teen,Personalization,2016-10-02,1.0,2.3.3
ToyotaCruisersTrucksMag,TRAVEL_AND_LOCAL,4.5,10,8.0,500,Free,0.0,Everyone,Travel  Local,2018-03-14,3.0.0,4.4
4x4OffroadSUV3DTruckSimulatorDriving2017,FAMILY,4.4,32,37000000.0,1000,Free,0.0,Everyone,Simulation,2017-12-06,1.0,2.3
CakeShopKidsCooking,FAMILY,4.3,30668,33000000.0,5000000,Free,0.0,Everyone,Casual Pretend Play,2018-07-16,2.1.3181,4.0.3
OFFROADSIMULATOR4x4:REAL,FAMILY,4.2,109,25000000.0,10000,Free,0.0,Everyone,Simulation,2017-04-15,1.4,2.3
HDThemesToyotaCruiser200,PERSONALIZATION,3.7,3,15000000.0,100,Free,0.0,Teen,Personalization,2016-10-01,1.0,2.3.3
Offroad4x4CarDriving,FAMILY,4.3,26224,43000000.0,1000000,Free,0.0,Everyone,Simulation,2017-04-29,1.0.4,2.3
MotocrossBeachJumping3D,FAMILY,4.0,105954,43000000.0,10000000,Free,0.0,Teen,Simulation,2018-06-05,1.7.3,4.1
Offroaddrive:4x4drivinggame,GAME,3.5,2071,36000000.0,100000,Free,0.0,Everyone,Racing,2018-06-29,1.0.3,4.1
HairsaloonSpasalon,FAMILY,4.2,38473,23000000.0,10000000,Free,0.0,Everyone,Casual Pretend Play,2018-04-11,1.0.5,4.1
RopeHero:ViceTown,GAME,4.4,452589,99000000.0,10000000,Free,0.0,Mature 17+,Action,2018-07-01,2.2,4.0
Drive4x4LuxurySUVJeep,GAME,4.2,2183,46000000.0,500000,Free,0.0,Everyone,Racing,2018-07-10,1.12,2.3
MotocrossMayhem,GAME,3.8,35171,45000000.0,1000000,Free,0.0,Everyone,Racing,2014-02-11,1.2,2.3
FunnyJokes,FAMILY,3.9,2505,2.9,100000,Free,0.0,Mature 17+,Entertainment,2018-06-18,1.2,4.1
FlightSimulator:FlyPlane3D,FAMILY,4.0,660613,21000000.0,50000000,Free,0.0,Everyone,Simulation,2017-03-01,1.32,2.3
MotocrossFunSimulator,FAMILY,3.8,22570,35000000.0,1000000,Free,0.0,Everyone,Simulation,2017-01-09,1.2,2.3.3
DinoDefendsking3–DinosaurTrexHunterGames,GAME,3.6,182,41000000.0,50000,Free,0.0,Teen,Adventure,2018-03-01,2.1,4.1
FastNotesFJ,PRODUCTIVITY,4.2,12,2.2,500,Free,0.0,Everyone,Productivity,2014-08-12,8.0.0,2.2
BlockGun3D:HauntedHollow,GAME,3.8,16282,35000000.0,1000000,Free,0.0,Teen,Action,2017-10-09,1.1.4,2.3
DrivingSuvToyotaCarSimulator,FAMILY,3.7,187,54000000.0,10000,Free,0.0,Everyone,Simulation,2017-11-12,1,4.0
NavyGunnerShootWar3D,GAME,4.0,103199,44000000.0,10000000,Free,0.0,Teen,Action,2018-08-02,1.0.7.8,4.2
DriftLegends,GAME,4.2,33788,27000000.0,1000000,Free,0.0,Everyone,Racing,2018-03-29,1.8.5,4.1
FK,MEDICAL,4.4,1517,8.5,100000,Free,0.0,Everyone,Medical,2018-07-13,2.5.9,2.3
FairyKingdom:WorldofMagicandFarming,FAMILY,4.4,129542,63000000.0,1000000,Free,0.0,Everyone,Strategy Creativity,2018-07-23,2.4.9,4.0.3
FKŽeljezničar,SPORTS,4.9,1420,20000000.0,10000,Free,0.0,Everyone,Sports,2018-07-12,2.5.0,4.2
FKCLASSICFORYOU,BUSINESS,5.0,1,3.5,10,Free,0.0,Everyone,Business,2018-02-20,1.1.0,4.0
KernelManagerforFrancoKernel✨,TOOLS,4.8,12700,10000000.0,100000,Paid,3.49,Everyone,Tools,2018-08-03,3.2.5,5.0
RayFinancialCalculatorPro,FINANCE,4.0,67,2.4,10000,Paid,2.99,Everyone,Finance,2017-07-03,4,3.2
ToyTruckRally3D,GAME,4.0,301895,25000000.0,50000000,Free,0.0,Everyone,Racing,2018-05-23,1.4.4,4.1
FKCrvenazvezda,SPORTS,4.9,1211,15000000.0,10000,Free,0.0,Everyone,Sports,2018-01-22,1.0.1,4.4
PROMXMOTOCROSS2,GAME,3.8,25275,21000000.0,5000000,Free,0.0,Everyone,Racing,2017-08-11,1.10,2.3
FKŽeljezničarIzzy,FAMILY,4.9,119,17000000.0,1000,Free,0.0,Everyone,Entertainment,2016-11-18,1.0,4.4
FKAtlantas,SPORTS,1.5,2,26000000.0,5,Free,0.0,Everyone,Sports,2018-02-21,1.0,4.1
FKDedinjeBGD,SPORTS,5.0,36,2.6,100,Free,0.0,Everyone,Sports,2017-02-11,1.1,4.0
FKCrvenaZvezdaIzzy,TOOLS,4.8,1456,15000000.0,50000,Free,0.0,Everyone,Tools,2016-11-14,1.2,4.4
CrazyFreekick,SPORTS,3.9,47688,17000000.0,5000000,Free,0.0,Everyone,Sports,2016-05-18,1.0.15,2.3
FLStateParksGuide,TRAVEL_AND_LOCAL,3.7,871,45000000.0,100000,Free,0.0,Everyone,Travel  Local,2017-10-27,5.29.23 Domain 253,4.4
FLSWFishingRegulations,SPORTS,4.6,60,24000000.0,1000,Paid,1.99,Everyone,Sports,2014-03-07,1.03,2.2
PermitTestFLFloridaDHSMV,FAMILY,4.7,246,11000000.0,10000,Free,0.0,Everyone,Education,2017-10-12,2.9.0,4.1
FLLotteryResults,FAMILY,4.6,1481,3.1,50000,Free,0.0,Teen,Entertainment,2018-03-31,3.7,4.1
FloridaDMVPermitTestFl,FAMILY,4.3,87,30000000.0,10000,Free,0.0,Everyone,Education,2018-02-15,6.0.3,4.4
LotteryResults:Florida,FAMILY,4.2,582,3.2,100000,Free,0.0,Teen,Entertainment,2018-01-22,4.0,4.0
ScratchOffGuideforFLLotto,FAMILY,4.6,25,5.6,5000,Free,0.0,Everyone,Entertainment,2018-07-04,1.11,4.0.3
"CharlotteCounty,FL",PRODUCTIVITY,4.7,10,7.1,1000,Free,0.0,Everyone,Productivity,2017-02-23,3.9.4,4.0.3
ResultsforFLLottery,NEWS_AND_MAGAZINES,4.6,146,7.1,10000,Free,0.0,Everyone,News  Magazines,2017-02-28,3.0,4.1
CheckLotteryTicketsFlorida,FAMILY,2.0,27,31000000.0,5000,Free,0.0,Teen,Entertainment,2017-10-17,2.1,4.0.3
Fish|HuntFL,LIFESTYLE,3.6,853,34000000.0,100000,Free,0.0,Everyone,Lifestyle,2018-03-22,3.2.0,4.1
Florida511,TOOLS,3.2,148,9.2,50000,Free,0.0,Everyone,Tools,2017-08-14,1.0.18,4.0.3
FloridaStorms,WEATHER,3.8,116,36000000.0,10000,Free,0.0,Everyone,Weather,2017-12-26,2.0.11,4.4
FLRacingManager2018Lite,SPORTS,4.0,1338,15000000.0,100000,Free,0.0,Everyone,Sports,2018-03-17,1.18,3.0
FloridaTidesWeather,WEATHER,3.8,30,2.0,1000,Paid,6.99,Everyone,Weather,2015-05-06,2.0.0,2.3
FLTaxVerify,BUSINESS,3.8,17,6.1,5000,Free,0.0,Everyone,Business,2016-11-09,1.1.3,4.0
FLRacingManager2015Pro,SPORTS,4.4,656,22000000.0,5000,Paid,0.99,Everyone,Sports,2016-03-12,0.858,3.0
LotteryDriverFloridaResult,FAMILY,4.4,70,4.4,5000,Free,0.0,Teen,Entertainment,2017-04-16,2.5,4.1
FloridaTravelGuide,TRAVEL_AND_LOCAL,3.8,11,86000000.0,1000,Free,0.0,Everyone,Travel  Local,2018-07-11,6.8.2,4.1
TheFloridaTrailGuide,TRAVEL_AND_LOCAL,4.3,100,13000000.0,5000,Free,0.0,Everyone,Travel  Local,2017-04-01,6.0.18,4.1
FloridaPocketBrainbook,BOOKS_AND_REFERENCE,4.6,7,12000000.0,1000,Free,0.0,Everyone,Books  Reference,2018-03-19,1.0.9,4.4
LotteryTicketCheckerFloridaResultsLotto,TOOLS,1.0,3,41000000.0,500,Free,0.0,Everyone,Tools,2017-12-12,1.0,4.2
FloridaStatutes(FLCode),BOOKS_AND_REFERENCE,3.2,5,8.2,1000,Free,0.0,Everyone,Books  Reference,2017-10-21,1.5,4.4
DiscoveryChurchFlorida,LIFESTYLE,4.7,40,8.0,1000,Free,0.0,Teen,Lifestyle,2018-06-25,3.8.0,4.1
FLRacingManager2018Pro,SPORTS,4.3,340,15000000.0,5000,Paid,1.99,Everyone,Sports,2018-03-17,1.18,3.0
FloridaDriverLicenseTest,FAMILY,4.5,65,470000.0,5000,Free,0.0,Everyone,Education,2016-01-30,2.0,2.1
FreeFloridaDMVTest2018,FAMILY,4.1,665,5.3,50000,Free,0.0,Everyone,Education,2018-05-24,8.1,4.0.3
CanvasFL,FAMILY,4.9,36,9.4,1000,Free,0.0,Teen,Education,2018-06-25,3.8.0,4.1
FloridaLotteryResults,NEWS_AND_MAGAZINES,4.1,763,2.2,100000,Free,0.0,Everyone,News  Magazines,2015-12-18,2.0,2.3.3
FloridaCoolingSupplyHVAC,PRODUCTIVITY,4.2,6,43000000.0,500,Free,0.0,Everyone,Productivity,2018-07-27,8.1.10.41,4.4
RestaurantInspectionsFL,HEALTH_AND_FITNESS,3.5,143,226000.0,10000,Free,0.0,Everyone,Health  Fitness,2013-06-12,1.1,2.2
FloridaKeys,TRAVEL_AND_LOCAL,4.2,92,20000000.0,10000,Free,0.0,Everyone,Travel  Local,2017-04-06,4.1,4.0.3
SouthFloridaAAMeetings,LIFESTYLE,5.0,10,21000000.0,1000,Free,0.0,Everyone,Lifestyle,2018-05-24,2.18,4.1
FloridaTravelGuideTOURIAS,TRAVEL_AND_LOCAL,3.8,80,37000000.0,10000,Free,0.0,Everyone,Travel  Local,2018-07-30,3.21,4.0
FloridaStateGameday,SPORTS,4.7,1566,26000000.0,50000,Free,0.0,Everyone,Sports,2018-07-13,9.19.2,4.1
"NewsJournalDaytonaBeach,FL",NEWS_AND_MAGAZINES,4.5,76,7.8,5000,Free,0.0,Everyone,News  Magazines,2018-07-03,5.0,4.4
"TrinityChurchDeltona,FL",LIFESTYLE,5.0,33,28000000.0,500,Free,0.0,Everyone,Lifestyle,2018-05-07,1.9.0.0,2.3.3
FLDrone2,PHOTOGRAPHY,3.3,41,7.8,5000,Free,0.0,Everyone,Photography,2017-08-17,1.0.7,2.2
"BeaconBaptistJupiter,FL",LIFESTYLE,5.0,14,2.6,100,Free,0.0,Everyone,Lifestyle,2017-10-13,2.4,4.0.3
UniversityofFlorida,FAMILY,4.0,168,7.6,10000,Free,0.0,Everyone,Education,2017-10-02,2.0,4.1
"OcalaStarBanner,FL",NEWS_AND_MAGAZINES,4.5,75,8.1,5000,Free,0.0,Everyone,News  Magazines,2018-07-25,5.1,4.4
